plume_id,ok,safe,tile,sensing,out_abs,out_rel,shift_row_px,shift_col_px,missing_bands,idx,reason,ref,row,col,h,w
GAO20211004t190434p0000-F,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t190434p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t190434p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",1021,,,,,,
GAO20211004t191009p0000-A,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1022,,,,,,
GAO20211004t191009p0000-C,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1024,,,,,,
GAO20211004t191009p0000-B,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1023,,,,,,
GAO20211004t191009p0000-D,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191009p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1025,,,,,,
GAO20211004t191643p0000-A,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1026,,,,,,
GAO20211004t191643p0000-C,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1028,,,,,,
GAO20211004t191643p0000-B,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1027,,,,,,
GAO20211004t191643p0000-D,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1029,,,,,,
GAO20211004t191643p0000-E,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t191643p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",1030,,,,,,
GAO20211004t192221p0000-A,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t192221p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t192221p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1031,,,,,,
GAO20211004t192221p0000-C,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t192221p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t192221p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1033,,,,,,
GAO20211004t192221p0000-B,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t192221p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t192221p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1032,,,,,,
GAO20211004t192858p0000-A,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t192858p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t192858p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1034,,,,,,
GAO20211004t193440p0000-A,1,S2B_MSIL2A_20211004T172059_N0500_R012_T13SGR_20230112T024856.SAFE,T13SGR,20211004T172059,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211004t193440p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211004t193440p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1035,,,,,,
GAO20211007t151844p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t151844p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t151844p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1044,,,,,,
GAO20211007t153206p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1046,,,,,,
GAO20211007t153206p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1045,,,,,,
GAO20211007t153206p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1047,,,,,,
GAO20211007t150501p0000-F,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",1041,,,,,,
GAO20211007t151844p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t151844p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t151844p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1043,,,,,,
GAO20211007t150501p0000-E,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",1040,,,,,,
GAO20211007t150501p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1038,,,,,,
GAO20211007t151844p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t151844p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t151844p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1042,,,,,,
GAO20211007t150501p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1037,,,,,,
GAO20211007t150501p0000-D,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1039,,,,,,
GAO20211007t150501p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t150501p0000-A/s2_-7.tif,0.0,182.0,"B09,B10",1036,,,,,,
GAO20211007t153206p0000-E,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",1049,,,,,,
GAO20211007t155926p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1054,,,,,,
GAO20211007t161356p0000-E,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",1059,,,,,,
GAO20211007t154548p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t154548p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t154548p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1051,,,,,,
GAO20211007t155926p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-A/s2_-7.tif,0.0,66.0,"B09,B10",1052,,,,,,
GAO20211007t155926p0000-D,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1055,,,,,,
GAO20211007t153206p0000-D,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t153206p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1048,,,,,,
GAO20211007t155926p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t155926p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1053,,,,,,
GAO20211007t154548p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t154548p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t154548p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1050,,,,,,
GAO20211007t161356p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-C/s2_-7.tif,0.0,65.0,"B09,B10",1058,,,,,,
GAO20211007t161356p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-B/s2_-7.tif,0.0,120.0,"B09,B10",1057,,,,,,
GAO20211007t161356p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1056,,,,,,
GAO20211007t161356p0000-H,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-H/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-H/s2_-7.tif,0.0,0.0,"B09,B10",1062,,,,,,
GAO20211007t164005p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t164005p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t164005p0000-B/s2_-7.tif,0.0,79.0,"B09,B10",1069,,,,,,
GAO20211007t161356p0000-F,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",1060,,,,,,
GAO20211007t161356p0000-G,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-G/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t161356p0000-G/s2_-7.tif,0.0,0.0,"B09,B10",1061,,,,,,
GAO20211007t162659p0000-E,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",1067,,,,,,
GAO20211007t162659p0000-D,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1066,,,,,,
GAO20211007t162659p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1065,,,,,,
GAO20211007t162659p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1063,,,,,,
GAO20211007t162659p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t162659p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1064,,,,,,
GAO20211007t164005p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t164005p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t164005p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1068,,,,,,
GAO20211007t165349p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t165349p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t165349p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1071,,,,,,
GAO20211007t165349p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t165349p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t165349p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1070,,,,,,
GAO20211007t170806p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-C/s2_-7.tif,0.0,248.0,"B09,B10",1074,,,,,,
GAO20211007t170806p0000-F,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",1077,,,,,,
GAO20211007t170806p0000-E,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",1076,,,,,,
GAO20211007t172152p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1078,,,,,,
GAO20211007t172152p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SFR_20230109T113211.SAFE,T13SFR,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1079,,,,,,
GAO20211007t170806p0000-D,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-D/s2_-7.tif,0.0,127.0,"B09,B10",1075,,,,,,
GAO20211007t170806p0000-B,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1073,,,,,,
GAO20211007t172152p0000-D,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1081,,,,,,
GAO20211007t172152p0000-C,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t172152p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1080,,,,,,
GAO20211007t170806p0000-A,1,S2A_MSIL2A_20211002T173141_N0500_R055_T13SER_20230109T113211.SAFE,T13SER,20211002T173141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t170806p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1072,,,,,,
GAO20211007t174844p0000-B,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SFR_20230127T112322.SAFE,T13SFR,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1086,,,,,,
GAO20211007t173532p0000-A,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SFR_20230127T112322.SAFE,T13SFR,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t173532p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t173532p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1082,,,,,,
GAO20211007t174844p0000-A,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SFR_20230127T112322.SAFE,T13SFR,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",1085,,,,,,
GAO20211007t174844p0000-C,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SER_20230127T112322.SAFE,T13SER,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1087,,,,,,
GAO20211007t173532p0000-B,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SER_20230127T112322.SAFE,T13SER,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t173532p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t173532p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1083,,,,,,
GAO20211007t173532p0000-C,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SER_20230127T112322.SAFE,T13SER,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t173532p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t173532p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",1084,,,,,,
GAO20211007t174844p0000-D,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SER_20230127T112322.SAFE,T13SER,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t174844p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",1088,,,,,,
GAO20211007t180235p0000-B,1,S2B_MSIL2A_20211007T173119_N0500_R055_T13SER_20230127T112322.SAFE,T13SER,20211007T173119,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20211007t180235p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20211007t180235p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",1090,,,,,,
