plume_id,ok,reason,event_datetime,lat,lon,s2_path,s2_minus7_id,s2_minus7_product_name,s2_minus7_datetime,raw_dir_exists,crop_ok,crop_reason,bug,s2_t0_std_512,s2_minus7_std_512,s2_minus90_std_512,s2_minus360_std_512
GAO20230818t163705p0000-H,1,,2023-08-18T16:37:05+00:00,32.312926315760265,-103.75596548929204,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t163705p0000-H/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t163705p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t163705p0000-H/s2_-7_std_512.tif,,
GAO20230818t163705p0000-E,1,,2023-08-18T16:37:05+00:00,32.26818715613285,-103.81167387348655,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t163705p0000-E/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t163705p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t163705p0000-E/s2_-7_std_512.tif,,
GAO20230818t165006p0000-C,1,,2023-08-18T16:50:06+00:00,32.06718868251623,-104.13655910451683,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t165006p0000-C/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-C/s2_-7_std_512.tif,,
GAO20230818t165006p0000-B,1,,2023-08-18T16:50:06+00:00,32.1503991150705,-103.99597114580672,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t165006p0000-B/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-B/s2_-7_std_512.tif,,
GAO20230818t163705p0000-B,1,,2023-08-18T16:37:05+00:00,32.06721003192882,-104.13656625949773,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t163705p0000-B/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t163705p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t163705p0000-B/s2_-7_std_512.tif,,
GAO20230818t165006p0000-E,1,,2023-08-18T16:50:06+00:00,32.282702869315216,-103.74096015505437,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t165006p0000-E/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-E/s2_-7_std_512.tif,,
GAO20230818t165006p0000-G,1,,2023-08-18T16:50:06+00:00,32.283780920511546,-103.74158447604938,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t165006p0000-G/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-G/s2_-7_std_512.tif,,
GAO20230818t165006p0000-F,1,,2023-08-18T16:50:06+00:00,32.313658418458346,-103.70231415125244,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t165006p0000-F/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-F/s2_-7_std_512.tif,,
GAO20230818t165006p0000-D,1,,2023-08-18T16:50:06+00:00,32.16345348535023,-103.96361034623982,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t165006p0000-D/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t165006p0000-D/s2_-7_std_512.tif,,
GAO20230818t170415p0000-A,1,,2023-08-18T17:04:15+00:00,32.30140707741688,-103.68032046153276,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t170415p0000-A/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-A/s2_-7_std_512.tif,,
GAO20230818t170415p0000-G,1,,2023-08-18T17:04:15+00:00,32.257649178686535,-103.78582347488997,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t170415p0000-G/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-G/s2_-7_std_512.tif,,
GAO20230818t171730p0000-B,1,,2023-08-18T17:17:30+00:00,32.308637467707825,-103.6206690948164,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-B/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-B/s2_-7_std_512.tif,,
GAO20230818t171730p0000-C,1,,2023-08-18T17:17:30+00:00,32.137061904518674,-103.93767795553296,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-C/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-C/s2_-7_std_512.tif,,
GAO20230818t170415p0000-F,1,,2023-08-18T17:04:15+00:00,32.28267820633717,-103.74091501006002,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t170415p0000-F/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-F/s2_-7_std_512.tif,,
GAO20230818t170415p0000-E,1,,2023-08-18T17:04:15+00:00,32.19609829431346,-103.8548453888354,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t170415p0000-E/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-E/s2_-7_std_512.tif,,
GAO20230818t171730p0000-A,1,,2023-08-18T17:17:30+00:00,32.30866966162701,-103.62209651152824,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-A/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-A/s2_-7_std_512.tif,,
GAO20230818t170415p0000-B,1,,2023-08-18T17:04:15+00:00,32.13706920172345,-103.93765303589664,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t170415p0000-B/s2.tif,ffa6f857-703a-4f40-9eca-a8acc7db3ea2,S2A_MSIL2A_20230813T172901_N0510_R055_T13SFR_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-B/s2_-7_std_512.tif,,
GAO20230818t171730p0000-E,1,,2023-08-18T17:17:30+00:00,32.019253372966304,-104.1195580532664,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-E/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-E/s2_-7_std_512.tif,,
GAO20230818t170415p0000-C,1,,2023-08-18T17:04:15+00:00,32.01528428873884,-104.14864747444818,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t170415p0000-C/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t170415p0000-C/s2_-7_std_512.tif,,
GAO20230818t171730p0000-D,1,,2023-08-18T17:17:30+00:00,32.01529553559047,-104.14858775206736,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-D/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-D/s2_-7_std_512.tif,,
GAO20230818t171730p0000-G,1,,2023-08-18T17:17:30+00:00,32.04800186978194,-104.0606059988338,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-G/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-G/s2_-7_std_512.tif,,
GAO20230818t171730p0000-I,1,,2023-08-18T17:17:30+00:00,32.12008907607768,-103.96287376381235,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-I/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-I/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-I/s2_-7_std_512.tif,,
GAO20230818t171730p0000-F,1,,2023-08-18T17:17:30+00:00,32.02623428438103,-104.11777584162606,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-F/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-F/s2_-7_std_512.tif,,
GAO20230818t171730p0000-H,1,,2023-08-18T17:17:30+00:00,32.06417750271659,-104.06403892217216,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-H/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-H/s2_-7_std_512.tif,,
GAO20230818t173125p0000-A,1,,2023-08-18T17:31:25+00:00,32.28084285111554,-103.62389466473776,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t173125p0000-A/s2.tif,5f82bd15-942c-4e2a-b143-fadaeb353dc6,S2B_MSIL2A_20230818T172859_N0510_R055_T13SFR_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-A/s2_-7_std_512.tif,,
GAO20230818t173125p0000-B,1,,2023-08-18T17:31:25+00:00,32.28161769491062,-103.62493753453916,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t173125p0000-B/s2.tif,5f82bd15-942c-4e2a-b143-fadaeb353dc6,S2B_MSIL2A_20230818T172859_N0510_R055_T13SFR_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-B/s2_-7_std_512.tif,,
GAO20230818t173125p0000-D,1,,2023-08-18T17:31:25+00:00,32.308659882083944,-103.62209466258568,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t173125p0000-D/s2.tif,5f82bd15-942c-4e2a-b143-fadaeb353dc6,S2B_MSIL2A_20230818T172859_N0510_R055_T13SFR_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-D/s2_-7_std_512.tif,,
GAO20230818t171730p0000-J,1,,2023-08-18T17:17:30+00:00,31.97895250668587,-104.185234713775,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t171730p0000-J/s2.tif,d63c31ce-dbe2-4f68-9667-7fea0b5437fb,S2A_MSIL2A_20230813T172901_N0510_R055_T13SER_20240913T093541.SAFE,2023-08-13T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-J/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t171730p0000-J/s2_-7_std_512.tif,,
GAO20230818t173125p0000-E,1,,2023-08-18T17:31:25+00:00,32.30863808113283,-103.6206133170565,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t173125p0000-E/s2.tif,5f82bd15-942c-4e2a-b143-fadaeb353dc6,S2B_MSIL2A_20230818T172859_N0510_R055_T13SFR_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-E/s2_-7_std_512.tif,,
GAO20230818t173125p0000-C,1,,2023-08-18T17:31:25+00:00,32.06276027993185,-103.99807598238384,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t173125p0000-C/s2.tif,009c274b-8876-428e-85da-a24ed9bf50f1,S2B_MSIL2A_20230818T172859_N0510_R055_T13SER_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-C/s2_-7_std_512.tif,,
GAO20230818t173125p0000-F,1,,2023-08-18T17:31:25+00:00,32.06195141468814,-104.02024728975252,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t173125p0000-F/s2.tif,009c274b-8876-428e-85da-a24ed9bf50f1,S2B_MSIL2A_20230818T172859_N0510_R055_T13SER_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-F/s2_-7_std_512.tif,,
GAO20230818t173125p0000-G,1,,2023-08-18T17:31:25+00:00,31.99898270917511,-104.12545139219904,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t173125p0000-G/s2.tif,009c274b-8876-428e-85da-a24ed9bf50f1,S2B_MSIL2A_20230818T172859_N0510_R055_T13SER_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t173125p0000-G/s2_-7_std_512.tif,,
GAO20230818t174515p0000-A,1,,2023-08-18T17:45:15+00:00,32.21187693112252,-103.69745528042948,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t174515p0000-A/s2.tif,5f82bd15-942c-4e2a-b143-fadaeb353dc6,S2B_MSIL2A_20230818T172859_N0510_R055_T13SFR_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t174515p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t174515p0000-A/s2_-7_std_512.tif,,
GAO20230818t174515p0000-B,1,,2023-08-18T17:45:15+00:00,32.20560476310507,-103.71735346004624,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t174515p0000-B/s2.tif,5f82bd15-942c-4e2a-b143-fadaeb353dc6,S2B_MSIL2A_20230818T172859_N0510_R055_T13SFR_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t174515p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t174515p0000-B/s2_-7_std_512.tif,,
GAO20230818t174515p0000-D,1,,2023-08-18T17:45:15+00:00,32.0404279490795,-103.9860085254756,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20230818t174515p0000-D/s2.tif,009c274b-8876-428e-85da-a24ed9bf50f1,S2B_MSIL2A_20230818T172859_N0510_R055_T13SER_20241014T190350.SAFE,2023-08-18T17:28:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t174515p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20230818t174515p0000-D/s2_-7_std_512.tif,,
