plume_id,lat,lon,matched_safe,tile,sensing_time,matched_jp2,out_tif,missing_bands
GAO20191019t160217p0000-B,31.36291,-102.0639,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t160217p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t160217p0000-C,31.34304,-101.98419,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t160217p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t160217p0000-D,31.345687,-101.79847,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t160217p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t160217p0001-A,31.362788,-102.17668,S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE,T13RGQ,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE/T13RGQ_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t160217p0001-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t162259p0000-B,31.3284927,-102.08692,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t162259p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t162259p0000-C,31.342851,-101.98383,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t162259p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t163802p0000-A,31.3166451,-101.45716,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t163802p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t163802p0000-B,31.313913,-101.48817,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t163802p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t163802p0000-C,31.30818,-101.59126,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t163802p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t163802p0000-D,31.316499,-101.44863,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t163802p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t163802p0000-E,31.329598,-101.64411,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t163802p0000-E/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t165807p0000-A,31.287733,-101.69601,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t165807p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t165807p0000-B,31.308153,-101.59102,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t165807p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t165807p0000-C,31.305591,-101.36141,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t165807p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t165807p0000-D,31.2890723,-102.22964,S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE,T13RGQ,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE/T13RGQ_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t165807p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t171300p0000-A,31.264258,-102.09244,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t171300p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t171300p0000-B,31.273969,-101.71158,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t171300p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t171300p0000-C,31.2731867,-101.71869,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t171300p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t173250p0000-A,31.260336,-101.69812,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t173250p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t173250p0000-B,31.254235,-101.70634,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t173250p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t173250p0000-C,31.267845,-101.40286,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t173250p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t173250p0000-D,31.270607,-101.58417,S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE,T14RKV,20191018T173329,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T14RKV_20230614T171342.SAFE/T14RKV_20191018T173329_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t173250p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t174717p0000-A,31.228401,-102.16929,S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE,T13RGQ,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE/T13RGQ_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t174717p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t174717p0000-B,31.2271909,-102.10527,S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE,T13RGQ,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE/T13RGQ_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t174717p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t174717p0000-D,31.228107,-101.69779,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t174717p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t174717p0000-E,31.234812,-101.50211,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t174717p0000-E/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t174717p0000-F,31.2287885,-101.44483,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t174717p0000-F/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t180726p0000-A,31.210105,-101.36722,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t180726p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t180726p0000-B,31.2097228,-101.3723,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t180726p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t182124p0000-A,31.186819,-101.6578,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t182124p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t182124p0000-B,31.20985,-101.37229,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t182124p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t182124p0000-C,31.210173,-101.36736,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t182124p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t184202p0000-B,31.176789,-101.35223,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t184202p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t185547p0000-B,31.1505342,-101.84786,S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE,T13RGQ,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE/T13RGQ_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t185547p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t191619p0000-A,31.132299,-101.41082,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t191619p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191019t191619p0000-B,31.124999,-101.74229,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191019t191619p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t151740p0000-A,31.087769,-101.34025,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t151740p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t153619p0000-A,31.058043,-101.86319,S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE,T13RGQ,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE/T13RGQ_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t153619p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t153619p0000-B,31.062984,-101.50541,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t153619p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t153619p0000-C,31.0748638,-101.39618,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t153619p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t153619p0000-D,31.087929,-101.34022,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t153619p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t155133p0000-A,31.0629493,-101.50558,S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE,T14RKV,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14RKV_20230615T204009.SAFE/T14RKV_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t155133p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t161013p0000-A,31.0243397,-102.24257,S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE,T13RGQ,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE/T13RGQ_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t161013p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t161013p0000-B,31.0234005,-102.24419,S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE,T13RGQ,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13RGQ_20230615T204009.SAFE/T13RGQ_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t161013p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t163829p0000-B,31.8299163,-101.80811,S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE,T13SGR,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE/T13SGR_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t163829p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t163829p0000-C,31.826375,-102.10681,S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE,T13SGR,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE/T13SGR_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t163829p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t163829p0000-D,31.826343,-102.11335,S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE,T13SGR,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE/T13SGR_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t163829p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20191020t165717p0000-A,31.8592427,-101.72182,S2A_MSIL2A_20191020T172341_N0500_R012_T14SKA_20230615T204009.SAFE,T14SKA,20191020T172341,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20191020T172341_N0500_R012_T14SKA_20230615T204009.SAFE/T14SKA_20191020T172341_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20191020t165717p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
