plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,s2_path
GAO20230908t185249p0000-A,40.15166910283981,-104.54206437667597,2023-09-08T18:52:49+00,Oil & Gas (1B2),CH4,mf,"[-104.54505641500036, 40.14948767542945, -104.53907425539535, 40.15410053589958]",GAO,production,2023-10-23 21:16:51.284575+00:00,2025-03-25 22:57:32.773176+00:00,v1,,,,,201.47710722071267,60.2359646377673,2.68359375,0.31689453125,175.51306249787822,13.680044071198012,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t185249p0000-A/GAO20230908t185249p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t185249p0000-A/GAO20230908t185249p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/08/GAO20230908t185249p0000-A/GAO20230908t185249p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t185249p0000-A/GAO20230908t185249p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t185249p0000-A/GAO20230908t185249p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230908t185249p0000-A/s2.tif
GAO20230908t190306p0000-A,40.151641787778,-104.54207782639844,2023-09-08T19:03:06+00,Oil & Gas (1B2),CH4,mf,"[-104.54537394144175, 40.149407844503294, -104.53939190745724, 40.15398015200731]",GAO,production,2023-10-23 21:16:51.305331+00:00,2025-03-25 22:57:34.559135+00:00,v1,,,,,135.8561742484431,74.21023676447702,2.439453125,0.438720703125,161.7578947925513,23.752963253073275,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t190306p0000-A/GAO20230908t190306p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t190306p0000-A/GAO20230908t190306p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/08/GAO20230908t190306p0000-A/GAO20230908t190306p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t190306p0000-A/GAO20230908t190306p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t190306p0000-A/GAO20230908t190306p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230908t190306p0000-A/s2.tif
GAO20230908t191739p0000-A,40.18382626004933,-104.50000172273865,2023-09-08T19:17:39+00,Solid Waste (6A),CH4,mf,"[-104.50478440042714, 40.18034005622504, -104.49683994344882, 40.18640948856341]",GAO,production,2023-10-26 19:53:08.001312+00:00,2025-03-25 23:03:02.219852+00:00,v1,,,,,435.5797224919084,76.6211859216377,2.650390625,0.43115234375,158.12566849383018,24.237006839900893,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t191739p0000-A/GAO20230908t191739p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t191739p0000-A/GAO20230908t191739p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/08/GAO20230908t191739p0000-A/GAO20230908t191739p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t191739p0000-A/GAO20230908t191739p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t191739p0000-A/GAO20230908t191739p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230908t191739p0000-A/s2.tif
GAO20230908t192721p0000-A,40.18305206712307,-104.50114863756436,2023-09-08T19:27:21+00,Solid Waste (6A),CH4,mf,"[-104.50504632346811, 40.18070317714362, -104.49900848191919, 40.18527554989575]",GAO,production,2023-10-26 19:53:08.026962+00:00,2025-03-25 23:04:03.920158+00:00,v1,,,,,555.5384509674448,198.52108772098973,2.650390625,0.43115234375,158.12566849383018,24.237006839900893,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t192721p0000-A/GAO20230908t192721p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t192721p0000-A/GAO20230908t192721p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/08/GAO20230908t192721p0000-A/GAO20230908t192721p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t192721p0000-A/GAO20230908t192721p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t192721p0000-A/GAO20230908t192721p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230908t192721p0000-A/s2.tif
GAO20230908t194814p0000-A,40.21754186988019,-104.90822412546,2023-09-08T19:48:14+00,Oil & Gas (1B2),CH4,mf,"[-104.91771845551612, 40.215066126663096, -104.90690813782761, 40.22328020551062]",GAO,production,2023-10-11 20:13:26.362775+00:00,2025-03-25 23:04:03.301849+00:00,v1,,,,,314.08886178511386,119.63175313206692,2.123046875,0.482666015625,145.38165565361027,21.551895575569283,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t194814p0000-A/GAO20230908t194814p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t194814p0000-A/GAO20230908t194814p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/08/GAO20230908t194814p0000-A/GAO20230908t194814p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t194814p0000-A/GAO20230908t194814p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t194814p0000-A/GAO20230908t194814p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230908t194814p0000-A/s2.tif
GAO20230908t200954p0000-A,40.24378148168992,-104.97602450219418,2023-09-08T20:09:54+00,Oil & Gas (1B2),CH4,mf,"[-104.9782092984823, 40.24245300936908, -104.97227201448368, 40.24698489086811]",GAO,production,2023-10-23 23:01:35.824372+00:00,2025-03-25 23:03:48.766033+00:00,v1,,,,,380.0200912363767,210.16514533037875,2.455078125,0.9130859375,128.2223353263273,17.749226218389563,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t200954p0000-A/GAO20230908t200954p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t200954p0000-A/GAO20230908t200954p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/09/08/GAO20230908t200954p0000-A/GAO20230908t200954p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t200954p0000-A/GAO20230908t200954p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/08/GAO20230908t200954p0000-A/GAO20230908t200954p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230908t200954p0000-A/s2.tif
GAO20230916t170110p0000-A,39.67104468728272,-108.16058225267498,2023-09-16T17:01:10+00,Oil & Gas (1B2),CH4,mf,"[-108.16293725014745, 39.6678136427802, -108.15791310971919, 39.67168090816861]",GAO,production,2023-10-13 20:27:33.401332+00:00,2025-03-25 22:36:56.325701+00:00,v1,,,,,,,1.18359375,0.64599609375,268.4691676874144,82.47194930361213,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170110p0000-A/GAO20230916t170110p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170110p0000-A/GAO20230916t170110p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t170110p0000-A/GAO20230916t170110p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170110p0000-A/GAO20230916t170110p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170110p0000-A/GAO20230916t170110p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t170110p0000-A/s2.tif
GAO20230916t170855p0000-A,39.70075310899122,-108.13645007447025,2023-09-16T17:08:55+00,Oil & Gas (1B2),CH4,mf,"[-108.13871812002239, 39.69891984897961, -108.13397790539265, 39.70256692871834]",GAO,production,2023-10-11 20:11:58.131759+00:00,2025-03-25 22:40:07.395419+00:00,v1,,,,,49.68465558778012,61.57483690077515,1.251953125,0.7197265625,311.18988358720145,43.161809936382845,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170855p0000-A/GAO20230916t170855p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170855p0000-A/GAO20230916t170855p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t170855p0000-A/GAO20230916t170855p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170855p0000-A/GAO20230916t170855p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t170855p0000-A/GAO20230916t170855p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t170855p0000-A/s2.tif
GAO20230916t173106p0000-A,39.52470118884247,-108.133049320215,2023-09-16T17:31:06+00,Oil & Gas (1B2),CH4,mf,"[-108.1358642259972, 39.52316182053155, -108.130506938105, 39.5273300668267]",GAO,production,2023-10-11 19:45:48.849288+00:00,2025-03-25 22:40:02.607626+00:00,v1,,,,,98.15792675799976,51.27661077698681,2.7265625,0.57177734375,178.5817981900732,39.324302624047576,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t173106p0000-A/GAO20230916t173106p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t173106p0000-A/GAO20230916t173106p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t173106p0000-A/GAO20230916t173106p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t173106p0000-A/GAO20230916t173106p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t173106p0000-A/GAO20230916t173106p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t173106p0000-A/s2.tif
GAO20230916t174620p0000-A,39.48893878367949,-108.11359549951584,2023-09-16T17:46:20+00,Oil & Gas (1B2),CH4,mf,"[-108.11647663715873, 39.48704075927201, -108.11098236618069, 39.491245002283584]",GAO,production,2023-10-23 21:56:39.083969+00:00,2025-03-25 22:41:20.938062+00:00,v1,,,,,162.7809725229286,116.89833183536038,2.521484375,0.6123046875,130.90616253803543,42.0537519769139,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t174620p0000-A/GAO20230916t174620p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t174620p0000-A/GAO20230916t174620p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t174620p0000-A/GAO20230916t174620p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t174620p0000-A/GAO20230916t174620p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t174620p0000-A/GAO20230916t174620p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t174620p0000-A/s2.tif
GAO20230916t180110p0000-A,39.41133763222771,-108.07228229578509,2023-09-16T18:01:10+00,Oil & Gas (1B2),CH4,mf,"[-108.07539764950994, 39.4086084069907, -108.07000251884821, 39.41277676643791]",GAO,production,2023-10-16 19:38:32.301836+00:00,2025-03-25 23:34:15.191033+00:00,v1,,,,,215.2098277780218,166.98384304247415,3.333984375,0.85400390625,23.886334367240785,24.993032681596905,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-A/GAO20230916t180110p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-A/GAO20230916t180110p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t180110p0000-A/GAO20230916t180110p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-A/GAO20230916t180110p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-A/GAO20230916t180110p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t180110p0000-A/s2.tif
GAO20230916t180110p0000-B,39.40978273545187,-108.07366083657634,2023-09-16T18:01:10+00,Oil & Gas (1B2),CH4,mf,"[-108.07664453866506, 39.40738507506082, -108.07129590848334, 39.411553514858916]",GAO,production,2023-10-16 19:38:45.352323+00:00,2025-03-25 23:34:00.475570+00:00,v1,,,,,,,3.333984375,0.85400390625,23.886334367240785,24.993032681596905,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-B/GAO20230916t180110p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-B/GAO20230916t180110p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t180110p0000-B/GAO20230916t180110p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-B/GAO20230916t180110p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180110p0000-B/GAO20230916t180110p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t180110p0000-B/s2.tif
GAO20230916t180820p0000-B,39.41135021899427,-108.07232685583136,2023-09-16T18:08:20+00,Oil & Gas (1B2),CH4,mf,"[-108.07526004472308, 39.40864677035714, -108.06991131387726, 39.41281521318146]",GAO,production,2023-10-11 19:42:18.061542+00:00,2025-03-25 22:39:10.954103+00:00,v1,,,,,378.9261773523922,198.76116801029417,3.333984375,0.85400390625,23.886334367240785,24.993032681596905,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-B/GAO20230916t180820p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-B/GAO20230916t180820p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t180820p0000-B/GAO20230916t180820p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-B/GAO20230916t180820p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-B/GAO20230916t180820p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t180820p0000-B/s2.tif
GAO20230916t180820p0000-C,39.40986474868802,-108.07368593755766,2023-09-16T18:08:20+00,Oil & Gas (1B2),CH4,mf,"[-108.07610409154184, 39.40671603675186, -108.07070910869793, 39.410884395114834]",GAO,production,2023-10-23 21:35:08.351899+00:00,2025-03-25 22:41:27.344465+00:00,v1,,,,,256.0590445675754,156.6776500533373,3.333984375,0.85400390625,23.886334367240785,24.993032681596905,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-C/GAO20230916t180820p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-C/GAO20230916t180820p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t180820p0000-C/GAO20230916t180820p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-C/GAO20230916t180820p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-C/GAO20230916t180820p0000-C_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t180820p0000-C/s2.tif
GAO20230916t180820p0000-D,39.40281787470178,-108.10031621130562,2023-09-16T18:08:20+00,Oil & Gas (1B2),CH4,mf,"[-108.10399947722894, 39.40096837144063, -108.09851190912404, 39.40517267863162]",GAO,production,2023-10-23 21:34:49.938243+00:00,2025-03-25 22:36:45.280454+00:00,v1,,,,,156.05410297025762,77.551092569672,3.248046875,0.88427734375,45.387792072555726,27.321921009238107,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-D/GAO20230916t180820p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-D/GAO20230916t180820p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t180820p0000-D/GAO20230916t180820p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-D/GAO20230916t180820p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t180820p0000-D/GAO20230916t180820p0000-D_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t180820p0000-D/s2.tif
GAO20230916t181555p0000-A,39.4028129625199,-108.10042486964043,2023-09-16T18:15:55+00,Oil & Gas (1B2),CH4,mf,"[-108.10335148116974, 39.40105513616701, -108.09800342032888, 39.40522351059169]",GAO,production,2023-10-23 21:34:49.961401+00:00,2025-03-25 22:36:30.168123+00:00,v1,,,,,430.7395588097559,227.22299594033657,3.248046875,0.88427734375,45.387792072555726,27.321921009238107,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t181555p0000-A/GAO20230916t181555p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t181555p0000-A/GAO20230916t181555p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t181555p0000-A/GAO20230916t181555p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t181555p0000-A/GAO20230916t181555p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t181555p0000-A/GAO20230916t181555p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t181555p0000-A/s2.tif
GAO20230916t182405p0000-A,39.52722007432536,-107.93181726788636,2023-09-16T18:24:05+00,Oil & Gas (1B2),CH4,mf,"[-107.93462810363292, 39.52534923992032, -107.92926989987315, 39.529518067466306]",GAO,production,2023-10-23 21:59:19.955037+00:00,2025-03-25 22:36:28.878581+00:00,v1,,,,,49.87748015581793,42.667454967165774,3.439453125,0.55322265625,98.46397292395795,15.156025562660702,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t182405p0000-A/GAO20230916t182405p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t182405p0000-A/GAO20230916t182405p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/16/GAO20230916t182405p0000-A/GAO20230916t182405p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t182405p0000-A/GAO20230916t182405p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/16/GAO20230916t182405p0000-A/GAO20230916t182405p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20230916t182405p0000-A/s2.tif
