nm/Band,Pan,Coastal (MS7),Blue (MS4),Green (MS3),Yellow (MS6),Red (MS2),Red Edge (MS5),NIR1 (MS1),NIR2 (MS8),SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8,,Inputs:,
1591,0,0,0,0,0,0,0,0,0,0,0.612639597,5.67581E-05,0,0,0,0,0,,,
1592,0,0,0,0,0,0,0,0,0,0,0.488846855,2.01467E-05,0,0,0,0,0,,,
1593,0,0,0,0,0,0,0,0,0,0,0.342553845,4.21157E-05,0,0,0,0,0,,,
1594,0,0,0,0,0,0,0,0,0,0,0.233997087,-9.70099E-06,0,0,0,0,0,,,
1595,0,0,0,0,0,0,0,0,0,0,0.152377241,-8.83206E-05,0,0,0,0,0,,,
1596,0,0,0,0,0,0,0,0,0,0,0.096252515,3.27333E-05,0,0,0,0,0,,,
1597,0,0,0,0,0,0,0,0,0,0,0.060699219,4.62892E-05,0,0,0,0,0,,,
1598,0,0,0,0,0,0,0,0,0,0,0.038295146,3.56177E-05,0,0,0,0,0,,,
1599,0,0,0,0,0,0,0,0,0,0,0.023944063,-2.01282E-05,0,0,0,0,0,,,
1600,0,0,0,0,0,0,0,0,0,0,0.015333611,2.39E-05,0,0,0,0,0,,,
1601,0,0,0,0,0,0,0,0,0,0,0.010136802,3.86E-05,0,0,0,0,0,,,
1602,0,0,0,0,0,0,0,0,0,0,0.006797418,-1.95E-05,0,0,0,0,0,,,
1603,0,0,0,0,0,0,0,0,0,0,0.004623598,-3.37015E-05,0,0,0,0,0,,,
1604,0,0,0,0,0,0,0,0,0,0,0.003259814,-1.88E-05,0,0,0,0,0,,,
1605,0,0,0,0,0,0,0,0,0,0,0.002333303,-1.38E-05,0,0,0,0,0,,,
1606,0,0,0,0,0,0,0,0,0,0,0.001699369,-5.02E-05,0,0,0,0,0,,,
1607,0,0,0,0,0,0,0,0,0,0,0.001267091,-1.08E-05,0,0,0,0,0,,,
1608,0,0,0,0,0,0,0,0,0,0,0.00095003,-6.76E-05,0,0,0,0,0,,,
1609,0,0,0,0,0,0,0,0,0,0,0.000721137,7.10E-06,0,0,0,0,0,,,
1610,0,0,0,0,0,0,0,0,0,0,0.000553551,-1.78E-05,0,0,0,0,0,,,
1611,0,0,0,0,0,0,0,0,0,0,0.000443985,7.20E-05,0,0,0,0,0,,,
1612,0,0,0,0,0,0,0,0,0,0,0.000353982,8.03E-06,0,0,0,0,0,,,
1613,0,0,0,0,0,0,0,0,0,0,0.000283927,7.87E-05,0,0,0,0,0,,,
1614,0,0,0,0,0,0,0,0,0,0,0.000250747,7.37813E-06,0,0,0,0,0,,,
1615,0,0,0,0,0,0,0,0,0,0,0.000232084,1.28E-04,0,0,0,0,0,,,
1616,0,0,0,0,0,0,0,0,0,0,0.000187528,5.97E-05,0,0,0,0,0,,,
1617,0,0,0,0,0,0,0,0,0,0,0.000169715,3.20E-05,0,0,0,0,0,,,
1618,0,0,0,0,0,0,0,0,0,0,0.000159305,1.10E-04,0,0,0,0,0,,,
1619,0,0,0,0,0,0,0,0,0,0,0.000136208,4.13E-05,0,0,0,0,0,,,
1620,0,0,0,0,0,0,0,0,0,0,0.000137355,1.55E-04,0,0,0,0,0,,,
1621,0,0,0,0,0,0,0,0,0,0,0.000152542,1.09E-04,0,0,0,0,0,,,
1622,0,0,0,0,0,0,0,0,0,0,0.000119558,2.87E-04,0,0,0,0,0,,,
1623,0,0,0,0,0,0,0,0,0,0,9.60907E-05,3.34E-04,0,0,0,0,0,,,
1624,0,0,0,0,0,0,0,0,0,0,0.000103234,3.27E-04,0,0,0,0,0,,,
1625,0,0,0,0,0,0,0,0,0,0,0.000105417,5.42E-04,0,0,0,0,0,,,
1626,0,0,0,0,0,0,0,0,0,0,9.39531E-05,8.05E-04,0,0,0,0,0,,,
1627,0,0,0,0,0,0,0,0,0,0,0.000101778,1.07E-03,0,0,0,0,0,,,
1628,0,0,0,0,0,0,0,0,0,0,9.98596E-05,1.50E-03,0,0,0,0,0,,,
1629,0,0,0,0,0,0,0,0,0,0,0.000114619,0.002158926,0,0,0,0,0,,,
1630,0,0,0,0,0,0,0,0,0,0,0.000130321,3.35E-03,0,0,0,0,0,,,
1631,0,0,0,0,0,0,0,0,0,0,0.000106944,5.03E-03,0,0,0,0,0,,,
1632,0,0,0,0,0,0,0,0,0,0,0.00010507,0.007834881,0,0,0,0,0,,,
1633,0,0,0,0,0,0,0,0,0,0,0.000123212,1.24E-02,0,0,0,0,0,,,
1634,0,0,0,0,0,0,0,0,0,0,9.9951E-05,0.020311026,0,0,0,0,0,,,
1635,0,0,0,0,0,0,0,0,0,0,9.03918E-05,0.033882536,0,0,0,0,0,,,
1636,0,0,0,0,0,0,0,0,0,0,0.000108649,0.056870323,0,0,0,0,0,,,
1637,0,0,0,0,0,0,0,0,0,0,8.52402E-05,0.086584421,0,0,0,0,0,,,
1638,0,0,0,0,0,0,0,0,0,0,8.56537E-05,0.130848729,0,0,0,0,0,,,
1639,0,0,0,0,0,0,0,0,0,0,0.000107821,0.196805211,0,0,0,0,0,,,
1640,0,0,0,0,0,0,0,0,0,0,0.000113755,0.28835071,0,0,0,0,0,,,
1641,0,0,0,0,0,0,0,0,0,0,0,0.406851475,0,0,0,0,0,,,
1642,0,0,0,0,0,0,0,0,0,0,0,0.528869535,0,0,0,0,0,,,
1643,0,0,0,0,0,0,0,0,0,0,0,0.62918231,0,0,0,0,0,,,
1644,0,0,0,0,0,0,0,0,0,0,0,0.719871641,0,0,0,0,0,,,
1645,0,0,0,0,0,0,0,0,0,0,0,0.792966123,0,0,0,0,0,,,
1646,0,0,0,0,0,0,0,0,0,0,0,0.863545698,0,0,0,0,0,,,
1647,0,0,0,0,0,0,0,0,0,0,0,0.887711746,0,0,0,0,0,,,
1648,0,0,0,0,0,0,0,0,0,0,0,0.891876993,0,0,0,0,0,,,
1649,0,0,0,0,0,0,0,0,0,0,0,0.893473833,0,0,0,0,0,,,
1650,0,0,0,0,0,0,0,0,0,0,0,0.896967232,0,0,0,0,0,,,
1651,0,0,0,0,0,0,0,0,0,0,0,0.902370851,0,0,0,0,0,,,
1652,0,0,0,0,0,0,0,0,0,0,0,0.908576402,0,0,0,0,0,,,
1653,0,0,0,0,0,0,0,0,0,0,0,0.914828809,0,0,0,0,0,,,
1654,0,0,0,0,0,0,0,0,0,0,0,0.920159676,0,0,0,0,0,,,
1655,0,0,0,0,0,0,0,0,0,0,0,0.924562068,0,0,0,0,0,,,
1656,0,0,0,0,0,0,0,0,0,0,0,0.928670135,0,0,0,0,0,,,
1657,0,0,0,0,0,0,0,0,0,0,0,0.932827736,0,0,0,0,0,,,
1658,0,0,0,0,0,0,0,0,0,0,0,0.937589854,0,0,0,0,0,,,
1659,0,0,0,0,0,0,0,0,0,0,0,0.942460305,0,0,0,0,0,,,
1660,0,0,0,0,0,0,0,0,0,0,0,0.947428224,0,0,0,0,0,,,
1661,0,0,0,0,0,0,0,0,0,0,0,0.952240465,0,0,0,0,0,,,
1662,0,0,0,0,0,0,0,0,0,0,0,0.957943893,0,0,0,0,0,,,
1663,0,0,0,0,0,0,0,0,0,0,0,0.964144597,0,0,0,0,0,,,
1664,0,0,0,0,0,0,0,0,0,0,0,0.970299607,0,0,0,0,0,,,
1665,0,0,0,0,0,0,0,0,0,0,0,0.977268074,0,0,0,0,0,,,
1666,0,0,0,0,0,0,0,0,0,0,0,0.985015129,0,0,0,0,0,,,
1667,0,0,0,0,0,0,0,0,0,0,0,0.992391033,0,0,0,0,0,,,
1668,0,0,0,0,0,0,0,0,0,0,0,0.998279698,6.88505E-05,0,0,0,0,,,
1669,0,0,0,0,0,0,0,0,0,0,0,1,1.25784E-05,0,0,0,0,,,
1670,0,0,0,0,0,0,0,0,0,0,0,0.998861067,6.68065E-05,0,0,0,0,,,
1671,0,0,0,0,0,0,0,0,0,0,0,0.994642356,0.000147906,0,0,0,0,,,
1672,0,0,0,0,0,0,0,0,0,0,0,0.988963059,0.000106312,0,0,0,0,,,
1673,0,0,0,0,0,0,0,0,0,0,0,0.984178479,8.79893E-05,0,0,0,0,,,
1674,0,0,0,0,0,0,0,0,0,0,0,0.981859997,8.96636E-05,0,0,0,0,,,
1675,0,0,0,0,0,0,0,0,0,0,0,0.978623246,0.000160508,0,0,0,0,,,
1676,0,0,0,0,0,0,0,0,0,0,0,0.960533544,0.000134297,0,0,0,0,,,
1677,0,0,0,0,0,0,0,0,0,0,0,0.899237411,0.000176076,0,0,0,0,,,
1678,0,0,0,0,0,0,0,0,0,0,0,0.781328859,0.000182823,0,0,0,0,,,
1679,0,0,0,0,0,0,0,0,0,0,0,0.673296091,0.000252187,0,0,0,0,,,
1680,0,0,0,0,0,0,0,0,0,0,0,0.55335161,2.62E-04,0,0,0,0,,,
1681,0,0,0,0,0,0,0,0,0,0,0,0.406866804,0.00026007,0,0,0,0,,,
1682,0,0,0,0,0,0,0,0,0,0,0,0.269969616,0.000375149,0,0,0,0,,,
1683,0,0,0,0,0,0,0,0,0,0,0,0.170165463,4.55E-04,0,0,0,0,,,
1684,0,0,0,0,0,0,0,0,0,0,0,0.106597837,0.00053591,0,0,0,0,,,
1685,0,0,0,0,0,0,0,0,0,0,0,0.066549032,0.000697674,0,0,0,0,,,
1686,0,0,0,0,0,0,0,0,0,0,0,0.040324371,7.48E-04,0,0,0,0,,,
1687,0,0,0,0,0,0,0,0,0,0,0,0.024357603,0.000970163,0,0,0,0,,,
1688,0,0,0,0,0,0,0,0,0,0,0,0.015116177,0.001204818,0,0,0,0,,,
1689,0,0,0,0,0,0,0,0,0,0,0,0.009739833,1.53E-03,0,0,0,0,,,
1690,0,0,0,0,0,0,0,0,0,0,0,0.006187214,0.001851089,0,0,0,0,,,
1691,0,0,0,0,0,0,0,0,0,0,0,0.004286467,0.002338471,0,0,0,0,,,
1692,0,0,0,0,0,0,0,0,0,0,0,0.002869247,0.002969619,0,0,0,0,,,
1693,0,0,0,0,0,0,0,0,0,0,0,0.002032269,0.003794679,0,0,0,0,,,
1694,0,0,0,0,0,0,0,0,0,0,0,0.001366921,0.004909195,0,0,0,0,,,
1695,0,0,0,0,0,0,0,0,0,0,0,0.001055665,0.006362459,0,0,0,0,,,
1696,0,0,0,0,0,0,0,0,0,0,0,0.000728993,0.008355457,0,0,0,0,,,
1697,0,0,0,0,0,0,0,0,0,0,0,0.000530133,0.01112463,0,0,0,0,,,
1698,0,0,0,0,0,0,0,0,0,0,0,0.000432498,0.015056851,0,0,0,0,,,
1699,0,0,0,0,0,0,0,0,0,0,0,0.000365901,0.020489526,0,0,0,0,,,
1700,0,0,0,0,0,0,0,0,0,0,0,0.000293869,0.028352136,0,0,0,0,,,
1701,0,0,0,0,0,0,0,0,0,0,0,0.000162164,0.039797098,0,0,0,0,,,
1702,0,0,0,0,0,0,0,0,0,0,0,0.000129941,0.055999549,0,0,0,0,,,
1703,0,0,0,0,0,0,0,0,0,0,0,9.25681E-05,0.075734344,0,0,0,0,,,
1704,0,0,0,0,0,0,0,0,0,0,0,3.64965E-05,0.103425873,0,0,0,0,,,
1705,0,0,0,0,0,0,0,0,0,0,0,2.69099E-05,0.14185892,0,0,0,0,,,
1706,0,0,0,0,0,0,0,0,0,0,0,8.25351E-05,0.195103936,0,0,0,0,,,
1707,0,0,0,0,0,0,0,0,0,0,0,0.00014749,0.266281035,0,0,0,0,,,
1708,0,0,0,0,0,0,0,0,0,0,0,-3.7503E-05,0.35809339,0,0,0,0,,,
1709,0,0,0,0,0,0,0,0,0,0,0,-3.04253E-05,0.468834048,0,0,0,0,,,
1710,0,0,0,0,0,0,0,0,0,0,0,1.90293E-05,0.574651453,0,0,0,0,,,
1711,0,0,0,0,0,0,0,0,0,0,0,4.04822E-05,0.677051797,0,0,0,0,,,
1712,0,0,0,0,0,0,0,0,0,0,0,5.75744E-05,0.769153929,0,0,0,0,,,
1713,0,0,0,0,0,0,0,0,0,0,0,3.80312E-05,0.870078442,0,0,0,0,,,
1714,0,0,0,0,0,0,0,0,0,0,0,6.73E-06,0.937239638,0,0,0,0,,,
1715,0,0,0,0,0,0,0,0,0,0,0,3.36144E-05,0.965049455,0,0,0,0,,,
1716,0,0,0,0,0,0,0,0,0,0,0,6.19E-05,0.968755496,0,0,0,0,,,
1717,0,0,0,0,0,0,0,0,0,0,0,7.98E-05,0.961823046,0,0,0,0,,,
1718,0,0,0,0,0,0,0,0,0,0,0,5.41E-05,0.954516413,0,0,0,0,,,
1719,0,0,0,0,0,0,0,0,0,0,0,4.79E-05,0.950612001,0,0,0,0,,,
1720,0,0,0,0,0,0,0,0,0,0,0,4.05E-05,0.951605589,0,0,0,0,,,
1721,0,0,0,0,0,0,0,0,0,0,0,6.22E-05,0.956257952,0,0,0,0,,,
1722,0,0,0,0,0,0,0,0,0,0,0,-3.55E-05,0.962860839,0,0,0,0,,,
1723,0,0,0,0,0,0,0,0,0,0,0,-4.78934E-05,0.970385528,0,0,0,0,,,
1724,0,0,0,0,0,0,0,0,0,0,0,2.02E-05,0.978476638,0,0,0,0,,,
1725,0,0,0,0,0,0,0,0,0,0,0,-5.43E-05,0.985168424,0,0,0,0,,,
1726,0,0,0,0,0,0,0,0,0,0,0,-2.28E-05,0.990131763,0,0,0,0,,,
1727,0,0,0,0,0,0,0,0,0,0,0,-3.55E-05,0.993859575,0,0,0,0,,,
1728,0,0,0,0,0,0,0,0,0,0,0,-1.62E-05,0.996491508,0,0,0,0,,,
1729,0,0,0,0,0,0,0,0,0,0,0,2.40E-05,0.998319408,0,0,0,0,,,
1730,0,0,0,0,0,0,0,0,0,0,0,9.47E-06,0.999487966,0,0,0,0,,,
1731,0,0,0,0,0,0,0,0,0,0,0,-1.09E-06,0.999600168,0,0,0,0,,,
1732,0,0,0,0,0,0,0,0,0,0,0,-1.82E-05,0.999739054,0,0,0,0,,,
1733,0,0,0,0,0,0,0,0,0,0,0,-6.48E-05,1,0,0,0,0,,,
1734,0,0,0,0,0,0,0,0,0,0,0,7.20E-06,0.999984738,0,0,0,0,,,
1735,0,0,0,0,0,0,0,0,0,0,0,8.84E-05,0.999677903,0,0,0,0,,,
1736,0,0,0,0,0,0,0,0,0,0,0,-1.81E-05,0.998659467,0,0,0,0,,,
1737,0,0,0,0,0,0,0,0,0,0,0,-2.16E-05,0.99657138,0,0,0,0,,,
1738,0,0,0,0,0,0,0,0,0,0,0,5.68E-05,0.993308801,0,0,0,0,,,
1739,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0.989890848,0,0,0,0,,,
1740,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.98675544,0,0,0,0,,,
1741,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.982831314,0,0,0,0,,,
1742,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.978081476,0,0,0,0,,,
1743,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.970501888,0,0,0,0,,,
1744,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.958012548,0,0,0,0,,,
1745,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.933916279,0,0,0,0,,,
1746,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.883165155,0,0,0,0,,,
1747,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.799586981,0,0,0,0,,,
1748,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.728830842,0,0,0,0,,,
1749,0,0,0,0,0,0,0,0,0,0,0,0,0.649756872,0,0,0,0,,,
1750,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.564041284,0,0,0,0,,,
1751,0,0,0,0,0,0,0,0,0,0,0,0,0.471863644,0,0,0,0,,,
1752,0,0,0,0,0,0,0,0,0,0,0,0,0.36528356,0,0,0,0,,,
1753,0,0,0,0,0,0,0,0,0,0,0,0,0.2760407,0,0,0,0,,,
1754,0,0,0,0,0,0,0,0,0,0,0,0,0.204456507,0,0,0,0,,,
1755,0,0,0,0,0,0,0,0,0,0,0,0,0.150567697,0,0,0,0,,,
1756,0,0,0,0,0,0,0,0,0,0,0,0,0.110559465,0,0,0,0,,,
1757,0,0,0,0,0,0,0,0,0,0,0,0,0.081783985,0,0,0,0,,,
1758,0,0,0,0,0,0,0,0,0,0,0,0,0.060682343,0,0,0,0,,,
1759,0,0,0,0,0,0,0,0,0,0,0,0,0.0446974,0,0,0,0,,,
1760,0,0,0,0,0,0,0,0,0,0,0,0,0.032797348,0,0,0,0,,,
1761,0,0,0,0,0,0,0,0,0,0,0,0,0.02432926,0,0,0,0,,,
1762,0,0,0,0,0,0,0,0,0,0,0,0,0.018220851,0,0,0,0,,,
1763,0,0,0,0,0,0,0,0,0,0,0,0,0.013905899,0,0,0,0,,,
1764,0,0,0,0,0,0,0,0,0,0,0,0,0.010632059,0,0,0,0,,,
1765,0,0,0,0,0,0,0,0,0,0,0,0,0.008213492,0,0,0,0,,,
1766,0,0,0,0,0,0,0,0,0,0,0,0,0.006354286,0,0,0,0,,,
1767,0,0,0,0,0,0,0,0,0,0,0,0,0.005043519,0,0,0,0,,,
1768,0,0,0,0,0,0,0,0,0,0,0,0,0.003952822,0,0,0,0,,,
1769,0,0,0,0,0,0,0,0,0,0,0,0,0.003179188,0,0,0,0,,,
1770,0,0,0,0,0,0,0,0,0,0,0,0,0.002551846,0,0,0,0,,,
1771,0,0,0,0,0,0,0,0,0,0,0,0,0.00203297,0,0,0,0,,,
1772,0,0,0,0,0,0,0,0,0,0,0,0,0.001680673,0,0,0,0,,,
1773,0,0,0,0,0,0,0,0,0,0,0,0,0.001395592,0,0,0,0,,,
1774,0,0,0,0,0,0,0,0,0,0,0,0,0.001138995,0,0,0,0,,,
1775,0,0,0,0,0,0,0,0,0,0,0,0,0.000911435,0,0,0,0,,,
1776,0,0,0,0,0,0,0,0,0,0,0,0,0.000764762,0,0,0,0,,,
1777,0,0,0,0,0,0,0,0,0,0,0,0,0.0006073,0,0,0,0,,,
1778,0,0,0,0,0,0,0,0,0,0,0,0,0.000607495,0,0,0,0,,,
1779,0,0,0,0,0,0,0,0,0,0,0,0,0.000442891,0,0,0,0,,,
1780,0,0,0,0,0,0,0,0,0,0,0,0,0.000391849,0,0,0,0,,,
1781,0,0,0,0,0,0,0,0,0,0,0,0,0.00034598,0,0,0,0,,,
1782,0,0,0,0,0,0,0,0,0,0,0,0,0.000288475,0,0,0,0,,,
1783,0,0,0,0,0,0,0,0,0,0,0,0,0.000279215,0,0,0,0,,,
1784,0,0,0,0,0,0,0,0,0,0,0,0,0.000207287,0,0,0,0,,,
1785,0,0,0,0,0,0,0,0,0,0,0,0,0.000149407,0,0,0,0,,,
1786,0,0,0,0,0,0,0,0,0,0,0,0,0.000200797,0,0,0,0,,,
1787,0,0,0,0,0,0,0,0,0,0,0,0,0.000116554,0,0,0,0,,,
1788,0,0,0,0,0,0,0,0,0,0,0,0,6.1137E-05,0,0,0,0,,,
1789,0,0,0,0,0,0,0,0,0,0,0,0,0.000156652,0,0,0,0,,,
1790,0,0,0,0,0,0,0,0,0,0,0,0,0.000110434,0,0,0,0,,,
1791,0,0,0,0,0,0,0,0,0,0,0,0,6.56255E-05,0,0,0,0,,,
1792,0,0,0,0,0,0,0,0,0,0,0,0,3.72488E-05,0,0,0,0,,,
1793,0,0,0,0,0,0,0,0,0,0,0,0,3.46336E-05,0,0,0,0,,,
1794,0,0,0,0,0,0,0,0,0,0,0,0,5.13659E-05,0,0,0,0,,,
1795,0,0,0,0,0,0,0,0,0,0,0,0,6.37199E-05,0,0,0,0,,,
1796,0,0,0,0,0,0,0,0,0,0,0,0,8.81114E-05,0,0,0,0,,,
1797,0,0,0,0,0,0,0,0,0,0,0,0,6.15391E-05,0,0,0,0,,,
1798,0,0,0,0,0,0,0,0,0,0,0,0,4.9988E-06,0,0,0,0,,,
1799,0,0,0,0,0,0,0,0,0,0,0,0,3.86E-05,0,0,0,0,,,
1800,0,0,0,0,0,0,0,0,0,0,0,0,7.67038E-05,0,0,0,0,,,
1801,0,0,0,0,0,0,0,0,0,0,0,0,-2.75097E-05,0,0,0,0,,,
1802,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-05,0,0,0,0,,,
1803,0,0,0,0,0,0,0,0,0,0,0,0,4.47131E-05,0,0,0,0,,,
1804,0,0,0,0,0,0,0,0,0,0,0,0,7.03E-05,0,0,0,0,,,
1805,0,0,0,0,0,0,0,0,0,0,0,0,2.52E-05,0,0,0,0,,,
1806,0,0,0,0,0,0,0,0,0,0,0,0,7.38E-05,0,0,0,0,,,
1807,0,0,0,0,0,0,0,0,0,0,0,0,1.47816E-05,0,0,0,0,,,
1808,0,0,0,0,0,0,0,0,0,0,0,0,3.70E-05,0,0,0,0,,,
1809,0,0,0,0,0,0,0,0,0,0,0,0,1.22E-05,0,0,0,0,,,
1810,0,0,0,0,0,0,0,0,0,0,0,0,-5.21E-06,0,0,0,0,,,
1811,0,0,0,0,0,0,0,0,0,0,0,0,2.66622E-06,0,0,0,0,,,
1812,0,0,0,0,0,0,0,0,0,0,0,0,1.50E-05,0,0,0,0,,,
1813,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-05,0,0,0,0,,,
1814,0,0,0,0,0,0,0,0,0,0,0,0,3.49578E-05,0,0,0,0,,,
1815,0,0,0,0,0,0,0,0,0,0,0,0,5.93E-05,0,0,0,0,,,
1816,0,0,0,0,0,0,0,0,0,0,0,0,1.10E-05,0,0,0,0,,,
1817,0,0,0,0,0,0,0,0,0,0,0,0,-3.34E-06,0,0,0,0,,,
1818,0,0,0,0,0,0,0,0,0,0,0,0,3.52E-05,0,0,0,0,,,
1819,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1820,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1821,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1822,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1823,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1824,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1825,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1826,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1827,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1829,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,,,
1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
