plume_id,lat,lon,plume_time,S5p_path,s5p_minus90_path,s5p_minus360_path,proc_0,proc_90,proc_360,need_offsets,in_triplet,s5p_minus90_offl_datetime,s5p_minus90_offl_path,s5p_minus90_offl_name,s5p_minus360_offl_datetime,s5p_minus360_offl_path,s5p_minus360_offl_name,nearest_iy,nearest_ix,pos_centers,ch4_var
emi20230319t180013p11006-A,-36.69444234168304,-72.1674368287791,2023-03-19T18:00:13+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230319T180214_20230319T194345_28139_03_020500_20230321T102404.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221218T180124_20221218T194254_26848_03_020400_20221223T173203.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220324T171106_20220324T185236_23031_03_020400_20221120T100814.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-24T17:32:41Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220324T171106_20220324T185236_23031_02_020301_20220326T090601.nc,S5P_OFFL_L2__CH4____20220324T171106_20220324T185236_23031_02_020301_20220326T090601.nc,1289,92,"1289,92;1288,92;1289,91;1289,93;1290,92;1288,91;1288,93;1290,91",methane_mixing_ratio_bias_corrected
emi20230323t144817p09044-A,-46.64203722474801,-68.08997024481353,2023-03-23T14:48:17+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230323T182815_20230323T200946_28196_03_020500_20230325T104131.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221222T182650_20221222T200820_26905_03_020400_20221226T110121.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220327T175551_20220327T193722_23074_03_020400_20221120T110740.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-28T17:58:31Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220328T173656_20220328T191827_23088_02_020301_20220330T093851.nc,S5P_OFFL_L2__CH4____20220328T173656_20220328T191827_23088_02_020301_20220330T093851.nc,1025,159,"1025,159;1024,159;1025,158;1025,160;1026,159;1024,158;1024,160;1026,158",methane_mixing_ratio_bias_corrected
emi20230325t121010p08037-B,31.917041637329703,47.43278104909922,2023-03-25T12:10:10+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230325T092258_20230325T110429_28219_03_020500_20230327T013212.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221225T090219_20221225T104349_26942_03_020400_20221228T154656.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220330T083134_20220330T101305_23111_03_020400_20221120T140022.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-30T08:53:09Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220330T083134_20220330T101305_23111_02_020301_20220401T003557.nc,S5P_OFFL_L2__CH4____20220330T083134_20220330T101305_23111_02_020301_20220401T003557.nc,2616,167,"2616,167;2615,167;2616,166;2616,168;2617,167;2615,166;2615,168;2617,166",methane_mixing_ratio_bias_corrected
emi20230325t121010p08037-C,31.943585604981607,47.45609416049879,2023-03-25T12:10:10+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230325T092258_20230325T110429_28219_03_020500_20230327T013212.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221225T090219_20221225T104349_26942_03_020400_20221228T154656.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220330T083134_20220330T101305_23111_03_020400_20221120T140022.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-30T08:53:09Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220330T083134_20220330T101305_23111_02_020301_20220401T003557.nc,S5P_OFFL_L2__CH4____20220330T083134_20220330T101305_23111_02_020301_20220401T003557.nc,2617,167,"2617,167;2616,167;2617,166;2617,168;2618,167;2616,166;2616,168;2618,166",methane_mixing_ratio_bias_corrected
emi20230325t134123p09033-A,28.17167920125776,19.14369545305368,2023-03-25T13:41:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230325T110429_20230325T124559_28220_03_020500_20230327T032200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221225T104349_20221225T122519_26943_03_020400_20221228T154955.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220330T101305_20220330T115435_23112_03_020400_20221120T140902.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-30T10:34:39Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220330T101305_20220330T115435_23112_02_020301_20220401T021456.nc,S5P_OFFL_L2__CH4____20220330T101305_20220330T115435_23112_02_020301_20220401T021456.nc,2548,124,"2548,124;2547,124;2548,123;2548,125;2549,124;2547,123;2547,125;2549,123",methane_mixing_ratio_bias_corrected
emi20230325t134123p09033-B,28.099376775421803,19.25179310700983,2023-03-25T13:41:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230325T110429_20230325T124559_28220_03_020500_20230327T032200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221225T104349_20221225T122519_26943_03_020400_20221228T154955.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220330T101305_20220330T115435_23112_03_020400_20221120T140902.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-30T10:34:39Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220330T101305_20220330T115435_23112_02_020301_20220401T021456.nc,S5P_OFFL_L2__CH4____20220330T101305_20220330T115435_23112_02_020301_20220401T021456.nc,2547,125,"2547,125;2546,125;2547,124;2547,126;2548,125;2546,124;2546,126;2548,124",methane_mixing_ratio_bias_corrected
emi20230325t134135p09034-A,28.208494663344013,19.91369562971164,2023-03-25T13:41:35+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230325T110429_20230325T124559_28220_03_020500_20230327T032200.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221225T104349_20221225T122519_26943_03_020400_20221228T154955.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220330T101305_20220330T115435_23112_03_020400_20221120T140902.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-30T10:34:39Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220330T101305_20220330T115435_23112_02_020301_20220401T021456.nc,S5P_OFFL_L2__CH4____20220330T101305_20220330T115435_23112_02_020301_20220401T021456.nc,2547,134,"2547,134;2546,134;2547,133;2547,135;2548,134;2546,133;2546,135;2548,133",methane_mixing_ratio_bias_corrected
emi20230326t112509p08041-A,37.34409105628377,60.48272759440016,2023-03-26T11:25:09+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230326T072235_20230326T090405_28232_03_020500_20230327T232304.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T084319_20221226T102449_26956_03_020400_20221229T094659.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T081239_20220331T095410_23125_03_020400_20221120T213611.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T08:34:14Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T081239_20220331T095410_23125_02_020301_20220402T001731.nc,S5P_OFFL_L2__CH4____20220331T081239_20220331T095410_23125_02_020301_20220402T001731.nc,2795,19,"2795,19;2794,19;2795,18;2795,20;2796,19;2794,18;2794,20;2796,18",methane_mixing_ratio_bias_corrected
emi20230326t112521p08042-A,37.477939928347325,61.02659232628869,2023-03-26T11:25:21+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230326T072235_20230326T090405_28232_03_020500_20230327T232304.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T084319_20221226T102449_26956_03_020400_20221229T094659.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T081239_20220331T095410_23125_03_020400_20221120T213611.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T08:34:14Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T081239_20220331T095410_23125_02_020301_20220402T001731.nc,S5P_OFFL_L2__CH4____20220331T081239_20220331T095410_23125_02_020301_20220402T001731.nc,2793,22,"2793,22;2792,22;2793,21;2793,23;2794,22;2792,21;2792,23;2794,21",methane_mixing_ratio_bias_corrected
emi20230326t142844p10039-A,31.77795403175276,5.996620068974067,2023-03-26T14:28:44+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T120619_20221226T134748_26958_03_020400_20221229T095452.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T113540_20220331T131710_23127_03_020400_20221120T213614.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T11:57:15Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,2595,165,"2595,165;2594,165;2595,164;2595,166;2596,165;2594,164;2594,166;2596,164",methane_mixing_ratio_bias_corrected
emi20230326t142844p10039-B,31.7678491193546,5.945428895808732,2023-03-26T14:28:44+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T120619_20221226T134748_26958_03_020400_20221229T095452.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T113540_20220331T131710_23127_03_020400_20221120T213614.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T11:57:15Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,2595,164,"2595,164;2594,164;2595,163;2595,165;2596,164;2594,163;2594,165;2596,163",methane_mixing_ratio_bias_corrected
emi20230326t142844p10039-C,31.699516051825825,5.969419096713267,2023-03-26T14:28:44+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230326T122707_20230326T140837_28235_03_020500_20230328T044702.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T120619_20221226T134748_26958_03_020400_20221229T095452.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T113540_20220331T131710_23127_03_020400_20221120T213614.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T11:57:15Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,2598,198,"2598,198;2597,198;2598,197;2598,199;2599,198;2597,197;2597,199;2599,197",methane_mixing_ratio_bias_corrected
emi20230326t142844p10039-D,31.596252969504,5.925461590813427,2023-03-26T14:28:44+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230327T120814_20230327T134944_28249_03_020500_20230329T043025.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T120619_20221226T134748_26958_03_020400_20221229T095452.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T113540_20220331T131710_23127_03_020400_20221120T213614.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T11:57:15Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,2591,164,"2591,164;2590,164;2591,163;2591,165;2592,164;2590,163;2590,165;2592,163",methane_mixing_ratio_bias_corrected
emi20230326t142844p10039-E,31.782362082951902,6.216089520980063,2023-03-26T14:28:44+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230326T122707_20230326T140837_28235_03_020500_20230328T044702.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T120619_20221226T134748_26958_03_020400_20221229T095452.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T113540_20220331T131710_23127_03_020400_20221120T213614.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T11:57:15Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,2600,199,"2600,199;2599,199;2600,198;2600,200;2601,199;2599,198;2599,200;2601,198",methane_mixing_ratio_bias_corrected
emi20230326t143019p10047-A,35.768360487692945,10.461172716733271,2023-03-26T14:30:19+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230326T104536_20230326T122707_28234_03_020500_20230328T030424.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T120619_20221226T134748_26958_03_020400_20221229T095452.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T113540_20220331T131710_23127_03_020400_20221120T213614.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T11:57:15Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,S5P_OFFL_L2__CH4____20220331T113540_20220331T131710_23127_02_020301_20220402T035536.nc,2760,19,"2760,19;2759,19;2760,18;2760,20;2761,19;2759,18;2759,20;2761,18",methane_mixing_ratio_bias_corrected
emi20230326t204224p14007-B,37.76849349943977,-81.25680109341556,2023-03-26T20:42:24+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230326T173138_20230326T191309_28238_03_020500_20230328T094154.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T171048_20221226T185218_26961_03_020400_20221229T095308.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T182141_20220331T200312_23131_03_020400_20221120T213620.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T18:43:15Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T182141_20220331T200312_23131_02_020301_20220402T102646.nc,S5P_OFFL_L2__CH4____20220331T182141_20220331T200312_23131_02_020301_20220402T102646.nc,2736,112,"2736,112;2735,112;2736,111;2736,113;2737,112;2735,111;2735,113;2737,111",methane_mixing_ratio_bias_corrected
emi20230326t204312p14011-D,39.14279152007714,-78.0987625938994,2023-03-26T20:43:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230326T173138_20230326T191309_28238_03_020500_20230328T094154.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221226T171048_20221226T185218_26961_03_020400_20221229T095308.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220331T164011_20220331T182141_23130_03_020400_20221120T213619.nc,OFFL,OFFL,RPRO,360,False,,,,2022-03-31T17:01:45Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220331T164011_20220331T182141_23130_02_020301_20220402T084309.nc,S5P_OFFL_L2__CH4____20220331T164011_20220331T182141_23130_02_020301_20220402T084309.nc,2754,151,"2754,151;2753,151;2754,150;2754,152;2755,151;2753,150;2753,152;2755,150",methane_mixing_ratio_bias_corrected
emi20230327t230116p15002-A,37.45717559589403,-121.94070893954768,2023-03-27T23:01:16+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230327T203547_20230327T221717_28254_03_020500_20230329T123818.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221227T201448_20221227T215618_26977_03_020400_20221230T074802.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220401T194416_20220401T212547_23146_03_020400_20230127T094558.nc,OFFL,OFFL,RPRO,360,False,,,,2022-04-01T20:05:51Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220401T194416_20220401T212547_23146_02_020301_20220403T115859.nc,S5P_OFFL_L2__CH4____20220401T194416_20220401T212547_23146_02_020301_20220403T115859.nc,2707,167,"2707,167;2707,166;2708,167;2708,166",methane_mixing_ratio_bias_corrected
emi20230328t172824p12001-C,18.126893180513303,-65.81338501547626,2023-03-28T17:28:24+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230328T165353_20230328T183523_28266_03_020500_20230330T091101.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221228T163248_20221228T181418_26989_03_020400_20221231T081958.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220402T160220_20220402T174351_23158_03_020400_20230127T094736.nc,OFFL,OFFL,RPRO,360,False,,,,2022-04-02T16:23:55Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220402T160220_20220402T174351_23158_02_020301_20220404T075948.nc,S5P_OFFL_L2__CH4____20220402T160220_20220402T174351_23158_02_020301_20220404T075948.nc,2317,121,"2317,121;2317,122;2318,122",methane_mixing_ratio_bias_corrected
emi20230329t103702p07047-A,38.03898547345429,55.079306722557504,2023-03-29T10:37:02+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230329T080728_20230329T094858_28275_03_020500_20230331T000546.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221229T074618_20221229T092748_26998_03_020400_20230101T002109.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220403T085724_20220403T103854_23168_03_020400_20230127T105551.nc,OFFL,OFFL,RPRO,360,False,,,,2022-04-03T09:18:58Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220403T085724_20220403T103854_23168_02_020301_20220405T005750.nc,S5P_OFFL_L2__CH4____20220403T085724_20220403T103854_23168_02_020301_20220405T005750.nc,2743,60,"2743,60;2742,60;2743,59;2743,61;2744,60;2742,59;2742,61;2744,59",methane_mixing_ratio_bias_corrected
emi20230329t103750p07051-A,39.55628121842716,57.75631271911203,2023-03-29T10:37:50+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230329T080728_20230329T094858_28275_03_020500_20230331T000546.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20221229T074618_20221229T092748_26998_03_020400_20230101T002109.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220403T085724_20220403T103854_23168_03_020400_20230127T105551.nc,OFFL,OFFL,RPRO,360,False,,,,2022-04-03T09:18:58Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220403T085724_20220403T103854_23168_02_020301_20220405T005750.nc,S5P_OFFL_L2__CH4____20220403T085724_20220403T103854_23168_02_020301_20220405T005750.nc,2758,94,"2758,94;2757,94;2758,93;2758,95;2759,94;2757,93;2757,95;2759,93",methane_mixing_ratio_bias_corrected
