plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,simulated_512_path
emi20240426t082416p06004-A,38.14776053799872,13.276955469048374,2024-04-26 08:24:16+00:00,Solid Waste (6A),CH4,mfa,"[13.235306361996443, 38.11857515935216, 13.30551638158706, 38.17379094032468]",emi,production,2025-09-08 13:59:25.266466+00:00,2025-09-08 13:59:25.423650+00:00,v3,3.18.1,,,,810.6280306039669,343.0667704257435,1.2592592592592593,0.3770235753981913,133.27750875887608,50.1757816680602,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/26/emi20240426t082416p06004-A/emi20240426t082416p06004-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/26/emi20240426t082416p06004-A/emi20240426t082416p06004-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/26/emi20240426t082416p06004-A/emi20240426t082416p06004-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/26/emi20240426t082416p06004-A/emi20240426t082416p06004-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/26/emi20240426t082416p06004-A/emi20240426t082416p06004-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240426T082416_2411706_004,
emi20240427t043332p03013-A,30.92996071765669,75.90753377018956,2024-04-27 04:33:32+00:00,Solid Waste (6A),CH4,mfa,"[75.87796854395923, 30.901811168009147, 75.94549086971855, 30.959731070772634]",emi,production,2025-11-17 15:31:31.698127+00:00,2025-11-17 15:31:31.741414+00:00,v3a,3.41.3,,,,924.01425320058,439.2129709816186,2.703703703703704,0.6729386040965416,202.23879036466,17.111469156126105,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3a/2024/04/27/emi20240427t043332p03013-A/emi20240427t043332p03013-A_l3a-vis-ch4-mfa-v3a_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3a/2024/04/27/emi20240427t043332p03013-A/emi20240427t043332p03013-A_l3a-vis-ch4-mfa-v3a_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3a/2024/04/27/emi20240427t043332p03013-A/emi20240427t043332p03013-A_l3a-ime-ch4-mfa-v3a_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3a/2024/04/27/emi20240427t043332p03013-A/emi20240427t043332p03013-A_l3a-vis-ch4-mfa-v3a_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3a/2024/04/27/emi20240427t043332p03013-A/emi20240427t043332p03013-A_l3a-vis-ch4-mfa-v3a_rgb.png,1,EMIT_L2A_RFL_001_20240427T043332_2411803_013,
emi20240427t073906p05010-A,30.74514452936356,29.42211334590675,2024-04-27 07:39:06+00:00,Solid Waste (6A),CH4,mfa,"[29.384794916618826, 30.693587676656517, 29.460873034166074, 30.759488676361293]",emi,production,2024-07-08 16:06:16.494061+00:00,2025-03-25 22:47:28.064100+00:00,v3,3.18.1,,,,7849.411264059484,741.5289850167235,5.8240740740740735,0.2925105370172462,351.6700978815524,4.786319792908355,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t073906p05010-A/emi20240427t073906p05010-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t073906p05010-A/emi20240427t073906p05010-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/27/emi20240427t073906p05010-A/emi20240427t073906p05010-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t073906p05010-A/emi20240427t073906p05010-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t073906p05010-A/emi20240427t073906p05010-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240427T073906_2411805_010,
emi20240427t105809p07036-A,-8.841929003399642,13.357764457817495,2024-04-27 10:58:09+00:00,Solid Waste (6A),CH4,mfa,"[13.317498238630579, -8.867257476214734, 13.37968340368592, -8.805810412914923]",emi,production,2025-01-14 21:37:20.634528+00:00,2025-03-25 23:12:41.210819+00:00,v3,3.18.1,,,,2595.082566189031,1016.1305380355324,1.6111111111111114,0.556942712660095,115.07217720389548,85.54131847661334,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t105809p07036-A/emi20240427t105809p07036-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t105809p07036-A/emi20240427t105809p07036-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/27/emi20240427t105809p07036-A/emi20240427t105809p07036-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t105809p07036-A/emi20240427t105809p07036-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t105809p07036-A/emi20240427t105809p07036-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240427T105809_2411807_036,
emi20240427t170001p11025-A,19.69624025662812,-101.3453646172146,2024-04-27 17:00:01+00:00,Solid Waste (6A),CH4,mfa,"[-101.3807637406588, 19.665996145980962, -101.31571441510154, 19.727239460592948]",emi,production,2024-07-25 21:16:22.432130+00:00,2025-03-25 22:36:49.879254+00:00,v3,3.18.1,,,,1902.261358923872,562.1413984391073,2.009259259259259,0.4876738548986553,201.150535778066,18.57867710546327,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t170001p11025-A/emi20240427t170001p11025-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t170001p11025-A/emi20240427t170001p11025-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/27/emi20240427t170001p11025-A/emi20240427t170001p11025-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t170001p11025-A/emi20240427t170001p11025-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/27/emi20240427t170001p11025-A/emi20240427t170001p11025-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240427T170001_2411811_025,
emi20240428t034641p03015-A,27.77509131859408,85.22905401160347,2024-04-28 03:46:41+00:00,Solid Waste (6A),CH4,mfa,"[85.20232208222765, 27.74723371153843, 85.26934753312709, 27.806024666374057]",emi,production,2025-05-30 13:08:54.150844+00:00,2025-05-30 13:08:54.417238+00:00,v3,3.16.0,,,,2456.0792455461296,1052.3712305791755,2.1203703703703707,0.8045438517121651,315.4016715106385,19.536790074517143,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t034641p03015-A/emi20240428t034641p03015-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t034641p03015-A/emi20240428t034641p03015-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/28/emi20240428t034641p03015-A/emi20240428t034641p03015-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t034641p03015-A/emi20240428t034641p03015-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t034641p03015-A/emi20240428t034641p03015-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240428T034641_2411903_015,
emi20240428t161224p11017-A,18.007840904883395,-94.56279407970196,2024-04-28 16:12:24+00:00,Oil & Gas (1B2),CH4,mfa,"[-94.59145014376719, 17.9927455742227, -94.52741388301344, 18.05363965877503]",emi,production,2024-06-07 20:56:46.514333+00:00,2025-03-25 23:02:33.760604+00:00,v3,3.18.1,,,,10907.952699710131,1847.619419388722,5.305555555555556,0.8391770415090517,191.00101701768256,3.742655354048534,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t161224p11017-A/emi20240428t161224p11017-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t161224p11017-A/emi20240428t161224p11017-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/28/emi20240428t161224p11017-A/emi20240428t161224p11017-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t161224p11017-A/emi20240428t161224p11017-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/28/emi20240428t161224p11017-A/emi20240428t161224p11017-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240428T161224_2411911_017,
emi20240429t030438p02038-A,10.665388810491748,106.67039969131588,2024-04-29 03:04:38+00:00,Solid Waste (6A),CH4,mfa,"[106.63681470399563, 10.639337613686777, 106.70038145883981, 10.701266712272018]",emi,production,2025-05-30 13:09:53.162821+00:00,2025-05-30 13:09:53.220725+00:00,v3,3.6.3,,,,,,1.2592592592592593,0.1928950616296264,153.997252795285,4.2440952968339465,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t030438p02038-A/emi20240429t030438p02038-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t030438p02038-A/emi20240429t030438p02038-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/29/emi20240429t030438p02038-A/emi20240429t030438p02038-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t030438p02038-A/emi20240429t030438p02038-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t030438p02038-A/emi20240429t030438p02038-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240429T030438_2412002_038,
emi20240429t043310p03006-A,22.981118391300345,72.56748108423523,2024-04-29 04:33:10+00:00,Solid Waste (6A),CH4,mfa,"[72.54021300451538, 22.94790512846764, 72.60593024372658, 23.00788648707907]",emi,production,2024-05-16 16:18:11.761924+00:00,2025-03-25 23:27:42.403735+00:00,v3,3.18.1,,,,3575.586384817718,691.6702975178264,4.277777777777778,0.3934912844606624,297.6663655959727,2.4947338423606986,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-A/emi20240429t043310p03006-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-A/emi20240429t043310p03006-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-A/emi20240429t043310p03006-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-A/emi20240429t043310p03006-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-A/emi20240429t043310p03006-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240429T043310_2412003_006,
emi20240429t043310p03006-B,22.79464133181804,72.60377804340405,2024-04-29 04:33:10+00:00,Oil & Gas (1B2),CH4,mfa,"[72.57459641287201, 22.762161033523178, 72.6396605426026, 22.822666187507284]",emi,production,2024-12-17 19:47:13.461311+00:00,2025-03-25 22:53:57.436459+00:00,v3,3.18.1,,,,1124.193339234918,694.9232573660876,4.222222222222222,0.3868996743662255,301.33312629990326,2.867890825451025,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-B/emi20240429t043310p03006-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-B/emi20240429t043310p03006-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-B/emi20240429t043310p03006-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-B/emi20240429t043310p03006-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/29/emi20240429t043310p03006-B/emi20240429t043310p03006-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240429T043310_2412003_006,
emi20240430t143856p10007-A,10.27079995460565,-75.48464136249947,2024-04-30 14:38:56+00:00,Solid Waste (6A),CH4,mfa,"[-75.5164165580047, 10.235646387390043, -75.45407759389424, 10.296449274047813]",emi,production,2025-01-14 21:27:32.627253+00:00,2025-03-25 23:12:33.261912+00:00,v3,3.18.1,,,,,,0.8888888888888888,0.420048008230139,109.55184550551166,47.5384281814516,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/30/emi20240430t143856p10007-A/emi20240430t143856p10007-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/30/emi20240430t143856p10007-A/emi20240430t143856p10007-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/30/emi20240430t143856p10007-A/emi20240430t143856p10007-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/30/emi20240430t143856p10007-A/emi20240430t143856p10007-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/30/emi20240430t143856p10007-A/emi20240430t143856p10007-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240430T143856_2412110_007,
emi20240517t170655p11045-B,-23.714154706554595,-46.47200060537034,2024-05-17 17:06:55+00:00,Solid Waste (6A),CH4,mfa,"[-46.50007051327319, -23.745521690179817, -46.435032409922215, -23.685458014890397]",emi,production,2024-06-07 20:56:45.455388+00:00,2025-03-25 22:47:37.976078+00:00,v3,3.18.1,,,,3516.345976032416,1145.3540305947029,5.62037037037037,0.7454710076989013,318.0,0.8165069446131051,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-B/emi20240517t170655p11045-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-B/emi20240517t170655p11045-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-B/emi20240517t170655p11045-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-B/emi20240517t170655p11045-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-B/emi20240517t170655p11045-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240517T170655_2413811_045,
emi20240517t170655p11045-C,-23.402464281791268,-46.55297148288446,2024-05-17 17:06:55+00:00,Solid Waste (6A),CH4,mfa,"[-46.58204636251805, -23.431600900464492, -46.51716174658808, -23.37205356957204]",emi,production,2024-06-07 20:56:45.551962+00:00,2025-03-25 23:34:03.488689+00:00,v3,3.18.1,,,,4756.81210844554,1319.8186317724023,5.0555555555555545,0.5683707130823263,312.33204180384405,3.300515924188661,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-C/emi20240517t170655p11045-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-C/emi20240517t170655p11045-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-C/emi20240517t170655p11045-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-C/emi20240517t170655p11045-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/17/emi20240517t170655p11045-C/emi20240517t170655p11045-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240517T170655_2413811_045,
emi20240519t110632p08005-A,22.98108592589556,72.56765598934575,2024-05-19 11:06:32+00:00,Solid Waste (6A),CH4,mfa,"[72.54323402945754, 22.948594931453183, 72.6087426918983, 23.008905458362435]",emi,production,2024-06-04 15:25:35.890763+00:00,2025-03-25 22:50:00.948566+00:00,v3,3.18.1,,,,3566.5464323751785,1072.5867287703325,4.472222222222222,0.3341040472716424,322.6665349984057,1.6997666645132412,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-A/emi20240519t110632p08005-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-A/emi20240519t110632p08005-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-A/emi20240519t110632p08005-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-A/emi20240519t110632p08005-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-A/emi20240519t110632p08005-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240519T110632_2414008_005,
emi20240519t110632p08005-B,22.79882701363036,72.58305193605324,2024-05-19 11:06:32+00:00,Oil & Gas (1B2),CH4,mfa,"[72.55451908637824, 22.759975396645423, 72.61937046691338, 22.819763933426245]",emi,production,2024-06-04 15:25:35.928650+00:00,2025-03-25 22:44:24.399045+00:00,v3,3.18.1,,,,2564.7326045118407,743.2032722502641,4.777777777777778,0.5362382309470466,332.66636559597265,2.4947338423606986,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-B/emi20240519t110632p08005-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-B/emi20240519t110632p08005-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-B/emi20240519t110632p08005-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-B/emi20240519t110632p08005-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-B/emi20240519t110632p08005-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240519T110632_2414008_005,
emi20240519t110632p08005-C,22.79475065422988,72.60401218743414,2024-05-19 11:06:32+00:00,Oil & Gas (1B2),CH4,mfa,"[72.57361305478248, 22.76182400264796, 72.63846613024396, 22.82161329132714]",emi,production,2024-06-07 20:56:45.518790+00:00,2025-03-25 22:55:56.194283+00:00,v3,3.18.1,,,,1724.975175292048,568.5665590826956,4.777777777777778,0.5362382309470466,332.66636559597265,2.4947338423606986,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-C/emi20240519t110632p08005-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-C/emi20240519t110632p08005-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-C/emi20240519t110632p08005-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-C/emi20240519t110632p08005-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/19/emi20240519t110632p08005-C/emi20240519t110632p08005-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240519T110632_2414008_005,
emi20240521t123736p09013-A,31.943536942657545,47.45658460726571,2024-05-21 12:37:36+00:00,Oil & Gas (1B2),CH4,mfa,"[47.42435619429507, 31.915890703133577, 47.492178587861495, 31.97344203332634]",emi,production,2024-07-08 16:27:12.678750+00:00,2025-03-25 23:28:50.740415+00:00,v3,3.18.1,,,,1356.749054934401,433.58748428010864,2.722222222222222,0.7467350056909612,0.5445627349712041,15.240018648790349,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/21/emi20240521t123736p09013-A/emi20240521t123736p09013-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/21/emi20240521t123736p09013-A/emi20240521t123736p09013-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/05/21/emi20240521t123736p09013-A/emi20240521t123736p09013-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/21/emi20240521t123736p09013-A/emi20240521t123736p09013-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/05/21/emi20240521t123736p09013-A/emi20240521t123736p09013-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20240521T123736_2414209_013,
