plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,sim_path,mask_path
GAO20230820t161142p0000-A,31.734435498583466,-102.280631053932,2023-08-20 16:11:42+00:00,Oil & Gas (1B2),CH4,mf,"[-102.28380566954013, 31.731955819546013, -102.27772498603846, 31.737172374435023]",GAO,production,2024-01-02 20:41:48.486279+00:00,2025-03-25 23:30:32.905301+00:00,v1,,,,,,,6.41796875,0.201416015625,143.51116736826725,9.628034324016156,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-A/GAO20230820t161142p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-A/GAO20230820t161142p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-A/GAO20230820t161142p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-A/GAO20230820t161142p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t161142p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t161142p0000-A/mask_30m_512.tif
GAO20230820t161142p0000-B,31.674366932473788,-102.24888679471148,2023-08-20 16:11:42+00:00,Oil & Gas (1B2),CH4,mf,"[-102.25218412415812, 31.671895563214964, -102.24605446446742, 31.67711217855739]",GAO,production,2024-01-02 20:41:48.570306+00:00,2025-03-25 22:54:44.703055+00:00,v1,,,,,320.2462234693925,129.434587683062,6.44140625,0.298095703125,143.74723236636123,8.737794482780892,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-B/GAO20230820t161142p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-B/GAO20230820t161142p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-B/GAO20230820t161142p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161142p0000-B/GAO20230820t161142p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t161142p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t161142p0000-B/mask_30m_512.tif
GAO20230820t161902p0000-A,31.784821809516984,-102.24496458558453,2023-08-20 16:19:02+00:00,Oil & Gas (1B2),CH4,mf,"[-102.24844726977953, 31.78228077399937, -102.24236342624165, 31.787497202715677]",GAO,production,2024-01-02 20:41:48.399217+00:00,2025-03-25 22:54:36.092576+00:00,v1,,,,,179.15206873124532,67.15068537750146,6.32421875,0.09613037109375,142.39504615599546,11.605959038711054,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-A/GAO20230820t161902p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-A/GAO20230820t161902p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-A/GAO20230820t161902p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-A/GAO20230820t161902p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t161902p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t161902p0000-A/mask_30m_512.tif
GAO20230820t161902p0000-B,31.674369351183984,-102.24877495391372,2023-08-20 16:19:02+00:00,Oil & Gas (1B2),CH4,mf,"[-102.25206795684615, 31.672255050792366, -102.24599141149513, 31.67742644468844]",GAO,production,2024-01-02 20:41:48.441531+00:00,2025-03-25 22:54:39.677327+00:00,v1,,,,,354.85231055456643,51.54159049134548,6.44140625,0.298095703125,143.74723236636123,8.737794482780892,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-B/GAO20230820t161902p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-B/GAO20230820t161902p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-B/GAO20230820t161902p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-B/GAO20230820t161902p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t161902p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t161902p0000-B/mask_30m_512.tif
GAO20230820t161902p0000-C,31.704137196347503,-102.25289685528476,2023-08-20 16:19:02+00:00,Oil & Gas (1B2),CH4,mf,"[-102.25640737278091, 31.702151610095544, -102.25032872181731, 31.707368098214307]",GAO,production,2024-01-02 22:39:31.659569+00:00,2025-03-25 22:44:05.693836+00:00,v1,,,,,296.9695155387771,85.77217687813655,6.4453125,0.2418212890625,143.697085117475,9.168409503073516,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-C/GAO20230820t161902p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-C/GAO20230820t161902p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-C/GAO20230820t161902p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t161902p0000-C/GAO20230820t161902p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t161902p0000-C_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t161902p0000-C/mask_30m_512.tif
GAO20230820t162503p0000-A,31.764434138695776,-102.22705737131618,2023-08-20 16:25:03+00:00,Oil & Gas (1B2),CH4,mf,"[-102.2316040992089, 31.762978847158465, -102.2255215730713, 31.76819523471875]",GAO,production,2024-01-02 20:41:48.309769+00:00,2025-03-25 22:54:26.741964+00:00,v1,,,,,357.0079302066813,95.83761150667426,6.35546875,0.128173828125,142.5803491881779,11.233124519942074,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-A/GAO20230820t162503p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-A/GAO20230820t162503p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-A/GAO20230820t162503p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-A/GAO20230820t162503p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t162503p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t162503p0000-A/mask_30m_512.tif
GAO20230820t162503p0000-B,31.746809396941146,-102.2133780313122,2023-08-20 16:25:03+00:00,Oil & Gas (1B2),CH4,mf,"[-102.21711889966687, 31.744447870879547, -102.21103778005602, 31.74961913013927]",GAO,production,2024-01-02 20:41:48.352409+00:00,2025-03-25 22:54:29.486035+00:00,v1,,,,,121.04007905026248,6.5265725733889735,6.3515625,0.2349853515625,141.96391095520593,11.75364049679179,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-B/GAO20230820t162503p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-B/GAO20230820t162503p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-B/GAO20230820t162503p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t162503p0000-B/GAO20230820t162503p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t162503p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t162503p0000-B/mask_30m_512.tif
GAO20230820t163227p0000-A,31.746809419220227,-102.21323038592791,2023-08-20 16:32:27+00:00,Oil & Gas (1B2),CH4,mf,"[-102.2166512623733, 31.744210938704843, -102.21051713254559, 31.749382321561797]",GAO,production,2024-01-02 22:39:31.800630+00:00,2025-03-25 22:30:57.071101+00:00,v1,,,,,185.76203830344176,98.85014790406088,6.3515625,0.2349853515625,141.96391095520593,11.75364049679179,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-A/GAO20230820t163227p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-A/GAO20230820t163227p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-A/GAO20230820t163227p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-A/GAO20230820t163227p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t163227p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t163227p0000-A/mask_30m_512.tif
GAO20230820t163227p0000-B,31.635808957806333,-102.18630058618136,2023-08-20 16:32:27+00:00,Oil & Gas (1B2),CH4,mf,"[-102.18997142243181, 31.633477862244508, -102.18384464402654, 31.638649214435482]",GAO,production,2024-01-02 20:41:48.268053+00:00,2025-03-25 22:54:25.665540+00:00,v1,,,,,161.57143376504476,13.37412437597993,6.20703125,0.47607421875,143.04976076907622,9.398096764362425,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-B/GAO20230820t163227p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-B/GAO20230820t163227p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-B/GAO20230820t163227p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163227p0000-B/GAO20230820t163227p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t163227p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t163227p0000-B/mask_30m_512.tif
GAO20230820t163912p0000-A,31.81185295912232,-102.179445285401,2023-08-20 16:39:12+00:00,Oil & Gas (1B2),CH4,mf,"[-102.18321295509125, 31.809932534068608, -102.17707461715435, 31.815103788359732]",GAO,production,2023-12-04 18:37:41.583928+00:00,2025-03-25 23:00:21.238117+00:00,v1,,,,,576.7978898783371,135.45015976508662,6.27734375,0.1873779296875,141.02332560460346,13.293995711011291,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-A/GAO20230820t163912p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-A/GAO20230820t163912p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-A/GAO20230820t163912p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-A/GAO20230820t163912p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t163912p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t163912p0000-A/mask_30m_512.tif
GAO20230820t163912p0000-B,31.719726908777574,-102.16678205347183,2023-08-20 16:39:12+00:00,Oil & Gas (1B2),CH4,mf,"[-102.17013770317834, 31.71748766041302, -102.16405835561115, 31.722703883541044]",GAO,production,2024-01-02 22:39:31.749245+00:00,2025-03-25 22:54:11.071557+00:00,v1,,,,,214.45043574325288,29.42345279067924,6.3046875,0.385009765625,141.26921241472394,12.107847469163618,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-B/GAO20230820t163912p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-B/GAO20230820t163912p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-B/GAO20230820t163912p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-B/GAO20230820t163912p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t163912p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t163912p0000-B/mask_30m_512.tif
GAO20230820t163912p0000-C,31.706874754779463,-102.16211412111376,2023-08-20 16:39:12+00:00,Oil & Gas (1B2),CH4,mf,"[-102.16847274884482, 31.704556751932948, -102.16112550728866, 31.710852315769205]",GAO,production,2024-01-02 20:41:48.222304+00:00,2025-03-25 22:54:14.350503+00:00,v1,,,,,590.4759276965889,142.0031445555333,6.26953125,0.45263671875,141.64253689437848,11.368659720551728,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-C/GAO20230820t163912p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-C/GAO20230820t163912p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-C/GAO20230820t163912p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-C/GAO20230820t163912p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t163912p0000-C_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t163912p0000-C/mask_30m_512.tif
GAO20230820t163912p0000-D,31.663513251761927,-102.15869111090038,2023-08-20 16:39:12+00:00,Oil & Gas (1B2),CH4,mf,"[-102.16639622958503, 31.66176890527255, -102.15746746847462, 31.669323446865615]",GAO,production,2023-12-04 18:38:58.537781+00:00,2025-03-25 22:54:17.640987+00:00,v1,,,,,530.2284357780859,149.03687582240246,6.203125,0.505859375,142.0534274144681,10.602374912214724,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-D/GAO20230820t163912p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-D/GAO20230820t163912p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-D/GAO20230820t163912p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t163912p0000-D/GAO20230820t163912p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t163912p0000-D_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t163912p0000-D/mask_30m_512.tif
GAO20230820t164622p0000-A,31.70691554301149,-102.1621067416506,2023-08-20 16:46:22+00:00,Oil & Gas (1B2),CH4,mf,"[-102.16809696744052, 31.704728392303398, -102.16106715807506, 31.710753899535494]",GAO,production,2023-12-04 18:38:27.365690+00:00,2025-03-25 22:54:01.064213+00:00,v1,,,,,562.4047347842366,63.02724154993814,6.26953125,0.45263671875,141.64253689437848,11.368659720551728,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-A/GAO20230820t164622p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-A/GAO20230820t164622p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-A/GAO20230820t164622p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-A/GAO20230820t164622p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t164622p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t164622p0000-A/mask_30m_512.tif
GAO20230820t164622p0000-B,31.69970282941722,-102.15637220827104,2023-08-20 16:46:22+00:00,Oil & Gas (1B2),CH4,mf,"[-102.16658323232203, 31.697077874719884, -102.15490246430987, 31.707060748102837]",GAO,production,2023-12-04 18:38:37.720681+00:00,2025-03-25 22:54:04.555551+00:00,v1,,,,,512.4399244744075,189.82516822956256,6.26953125,0.45263671875,141.64253689437848,11.368659720551728,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-B/GAO20230820t164622p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-B/GAO20230820t164622p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-B/GAO20230820t164622p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-B/GAO20230820t164622p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t164622p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t164622p0000-B/mask_30m_512.tif
GAO20230820t164622p0000-C,31.663588050290954,-102.15868784462408,2023-08-20 16:46:22+00:00,Oil & Gas (1B2),CH4,mf,"[-102.16319626801334, 31.661379881559604, -102.15706776031624, 31.66655114083415]",GAO,production,2023-12-04 18:38:58.487892+00:00,2025-03-25 22:54:05.261784+00:00,v1,,,,,583.5640329694436,300.3735797667444,6.203125,0.505859375,142.0534274144681,10.602374912214724,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-C/GAO20230820t164622p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-C/GAO20230820t164622p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-C/GAO20230820t164622p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t164622p0000-C/GAO20230820t164622p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t164622p0000-C_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t164622p0000-C/mask_30m_512.tif
